index	candidate	phase
74	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	cache_hit
75	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	cache_miss
76	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	derive
77	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
78	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
79	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
80	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
81	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
82	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
83	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
84	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
85	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
86	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
87	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
88	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
89	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
90	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
91	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
92	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
93	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
94	32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
95	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	resource_probe
96	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	instantiate
97	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	cache_hit
98	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	cache_miss
99	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	derive
100	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
101	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
102	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
103	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
104	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
105	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
106	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
107	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
108	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
109	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
110	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
111	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
112	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
113	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
114	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
115	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
116	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
117	32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
118	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	resource_probe
119	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	instantiate
120	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	cache_hit
121	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	cache_miss
122	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	derive
123	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
124	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
125	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
126	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
127	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
128	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
129	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
130	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
131	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
132	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
133	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
134	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
135	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
136	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
137	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
138	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	task_pricing
139	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	skeleton
140	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	level2
141	32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;32x16x32s2k4;	derive_alignment
142	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	resource_probe
143	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	instantiate
144	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	cache_hit
145	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	cache_miss
146	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	derive
147	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	task_pricing
148	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	skeleton
149	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	level2
150	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	task_pricing
151	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	skeleton
152	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	level2
153	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	task_pricing
154	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	skeleton
155	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	level2
156	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	task_pricing
157	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	skeleton
158	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	level2
159	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	task_pricing
160	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	skeleton
161	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	level2
162	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	task_pricing
163	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	skeleton
164	32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;32x16x32s2k4;	level2
165	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	resource_probe
166	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	instantiate
167	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	cache_hit
168	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	cache_miss
169	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	derive
170	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	task_pricing
171	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	skeleton
172	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	level2
173	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	task_pricing
174	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	skeleton
175	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	level2
176	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	task_pricing
177	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	skeleton
178	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	level2
179	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	task_pricing
180	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	skeleton
181	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	level2
182	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	task_pricing
183	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	skeleton
184	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	level2
185	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	task_pricing
186	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	skeleton
187	32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;32x16x32s2k4;	level2
188	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	resource_probe
189	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	instantiate
190	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	cache_hit
191	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	cache_miss
192	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	derive
193	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	task_pricing
194	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	skeleton
195	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	level2
196	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	task_pricing
197	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	skeleton
198	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	level2
199	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	task_pricing
200	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	skeleton
201	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	level2
202	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	task_pricing
203	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	skeleton
204	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	level2
205	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	task_pricing
206	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	skeleton
207	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	level2
208	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	task_pricing
209	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	skeleton
210	32x16x32s2k1;32x16x32s2k8;32x16x32s2k4;32x16x32s2k4;	level2
211	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	resource_probe
212	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	instantiate
213	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	cache_hit
214	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	cache_miss
215	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	derive
216	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	task_pricing
217	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	skeleton
218	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	level2
219	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	task_pricing
220	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	skeleton
221	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	level2
222	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	task_pricing
223	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	skeleton
224	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	level2
225	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	task_pricing
226	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	skeleton
227	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	level2
228	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	task_pricing
229	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	skeleton
230	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	level2
231	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	task_pricing
232	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	skeleton
233	32x16x32s2k1;32x16x32s2k16;32x16x32s2k4;32x16x32s2k4;	level2
234	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	resource_probe
235	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	instantiate
236	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	cache_hit
237	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	cache_miss
238	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	derive
239	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	task_pricing
240	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	skeleton
241	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	level2
242	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	task_pricing
243	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	skeleton
244	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	level2
245	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	task_pricing
246	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	skeleton
247	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	level2
248	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	task_pricing
249	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	skeleton
250	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	level2
251	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	task_pricing
252	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	skeleton
253	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	level2
254	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	task_pricing
255	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	skeleton
256	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	level2
257	32x16x32s2k1;32x16x32s2k32;32x16x32s2k4;32x16x32s2k4;	derive_alignment
258	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	resource_probe
259	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	instantiate
260	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	cache_hit
261	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	cache_miss
262	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	derive
263	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	task_pricing
264	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	skeleton
265	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	level2
266	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	task_pricing
267	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	skeleton
268	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	level2
269	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	task_pricing
270	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	skeleton
271	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	level2
272	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	task_pricing
273	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	skeleton
274	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	level2
275	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	task_pricing
276	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	skeleton
277	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	level2
278	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	task_pricing
279	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	skeleton
280	32x16x32s2k1;32x16x32s2k1;32x16x32s2k1;32x16x32s2k4;	level2
281	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	resource_probe
282	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	instantiate
283	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	cache_hit
284	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	cache_miss
285	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	derive
286	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	task_pricing
287	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	skeleton
288	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	level2
289	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	task_pricing
290	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	skeleton
291	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	level2
292	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	task_pricing
293	32x16x32s2k1;32x16x32s2k1;32x16x32s2k2;32x16x32s2k4;	skeleton
