index	candidate	phase
59	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=1	resource_probe
60	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=1	instantiate_and_derive
61	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=1	piece_pricing_and_release
62	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=1	flow
63	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=2	resource_probe
64	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=2	instantiate_and_derive
65	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=2	piece_pricing_and_release
66	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=2	flow
67	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=3	resource_probe
68	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=3	instantiate_and_derive
69	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=3	piece_pricing_and_release
70	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=3	flow
71	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=4	resource_probe
72	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=4	instantiate_and_derive
73	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=4	piece_pricing_and_release
74	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=4	flow
75	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=5	resource_probe
76	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=5	instantiate_and_derive
77	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=5	piece_pricing_and_release
78	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=5	flow
79	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=6	resource_probe
80	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=6	instantiate_and_derive
81	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=6	piece_pricing_and_release
82	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=6	flow
83	32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;32x16x16s2k1;kappa=4;residency=6	resource_probe
84	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=1	resource_probe
85	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=1	instantiate_and_derive
86	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=1	piece_pricing_and_release
87	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=1	flow
88	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=2	resource_probe
89	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=2	instantiate_and_derive
90	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=2	piece_pricing_and_release
91	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=2	flow
92	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=3	resource_probe
93	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=3	instantiate_and_derive
94	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=3	piece_pricing_and_release
95	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=3	flow
96	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=4	resource_probe
97	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=4	instantiate_and_derive
98	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=4	piece_pricing_and_release
99	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=4	flow
100	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=5	resource_probe
101	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=5	instantiate_and_derive
102	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=5	piece_pricing_and_release
103	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=5	flow
104	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=6	resource_probe
105	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=6	instantiate_and_derive
106	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=6	piece_pricing_and_release
107	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=1;residency=6	flow
108	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=1	resource_probe
109	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=1	instantiate_and_derive
110	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=1	piece_pricing_and_release
111	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=1	flow
112	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=2	resource_probe
113	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=2	instantiate_and_derive
114	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=2	piece_pricing_and_release
115	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=2	flow
116	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=3	resource_probe
117	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=3	instantiate_and_derive
118	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=3	piece_pricing_and_release
119	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=3	flow
120	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=4	resource_probe
121	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=4	instantiate_and_derive
122	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=4	piece_pricing_and_release
123	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=4	flow
124	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=5	resource_probe
125	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=5	instantiate_and_derive
126	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=5	piece_pricing_and_release
127	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=5	flow
128	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=6	resource_probe
129	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=6	instantiate_and_derive
130	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=6	piece_pricing_and_release
131	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=2;residency=6	flow
132	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=1	resource_probe
133	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=1	instantiate_and_derive
134	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=1	piece_pricing_and_release
135	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=1	flow
136	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=2	resource_probe
137	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=2	instantiate_and_derive
138	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=2	piece_pricing_and_release
139	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=2	flow
140	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=3	resource_probe
141	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=3	instantiate_and_derive
142	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=3	piece_pricing_and_release
143	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=3	flow
144	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=4	resource_probe
145	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=4	instantiate_and_derive
146	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=4	piece_pricing_and_release
147	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=4	flow
148	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=5	resource_probe
149	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=5	instantiate_and_derive
150	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=5	piece_pricing_and_release
151	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=5	flow
152	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=6	resource_probe
153	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=6	instantiate_and_derive
154	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=6	piece_pricing_and_release
155	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=6	flow
156	32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;32x16x16s2k2;kappa=4;residency=6	resource_probe
157	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=1	resource_probe
158	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=1	instantiate_and_derive
159	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=1	piece_pricing_and_release
160	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=1	flow
161	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=2	resource_probe
162	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=2	instantiate_and_derive
163	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=2	piece_pricing_and_release
164	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=2	flow
165	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=3	resource_probe
166	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=3	instantiate_and_derive
167	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=3	piece_pricing_and_release
168	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=3	flow
169	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=4	resource_probe
170	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=4	instantiate_and_derive
171	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=4	piece_pricing_and_release
172	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=4	flow
173	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=5	resource_probe
174	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=5	instantiate_and_derive
175	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=5	piece_pricing_and_release
176	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=5	flow
177	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=6	resource_probe
178	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=6	instantiate_and_derive
179	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=6	piece_pricing_and_release
180	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=1;residency=6	flow
181	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=1	resource_probe
182	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=1	instantiate_and_derive
183	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=1	piece_pricing_and_release
184	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=1	flow
185	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=2	resource_probe
186	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=2	instantiate_and_derive
187	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=2	piece_pricing_and_release
188	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=2	flow
189	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=3	resource_probe
190	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=3	instantiate_and_derive
191	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=3	piece_pricing_and_release
192	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=3	flow
193	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=4	resource_probe
194	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=4	instantiate_and_derive
195	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=4	piece_pricing_and_release
196	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=4	flow
197	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=5	resource_probe
198	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=5	instantiate_and_derive
199	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=5	piece_pricing_and_release
200	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=5	flow
201	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=6	resource_probe
202	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=6	instantiate_and_derive
203	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=6	piece_pricing_and_release
204	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=2;residency=6	flow
205	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=1	resource_probe
206	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=1	instantiate_and_derive
207	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=1	piece_pricing_and_release
208	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=1	flow
209	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=2	resource_probe
210	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=2	instantiate_and_derive
211	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=2	piece_pricing_and_release
212	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=2	flow
213	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=3	resource_probe
214	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=3	instantiate_and_derive
215	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=3	piece_pricing_and_release
216	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=3	flow
217	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=4	resource_probe
218	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=4	instantiate_and_derive
219	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=4	piece_pricing_and_release
220	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=4	flow
221	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=5	resource_probe
222	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=5	instantiate_and_derive
223	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=5	piece_pricing_and_release
224	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=5	flow
225	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=6	resource_probe
226	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=6	instantiate_and_derive
227	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=6	piece_pricing_and_release
228	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=6	flow
229	32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;32x16x16s2k4;kappa=4;residency=6	resource_probe
230	32x16x16s2k8;32x16x16s2k8;32x16x16s2k8;32x16x16s2k8;kappa=1;residency=1	resource_probe
231	32x16x16s2k8;32x16x16s2k8;32x16x16s2k8;32x16x16s2k8;kappa=1;residency=1	instantiate_and_derive
232	32x16x16s2k8;32x16x16s2k8;32x16x16s2k8;32x16x16s2k8;kappa=1;residency=1	piece_pricing_and_release
